Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option2 name,Option2 value,Option3 name,Option3 value,Price,Price / International,Compare-at price,Compare-at price / International,Cost per item,Charge tax,Tax code,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
Parker Premium Platinum Razor Blades - 5 count,parker-premium-platinum-razor-blades-5-count,"<h3>Description</h3><p>SHARK SUPER STAINLESS DOUBLE EDGE RAZOR BLADES deliver a smooth, luxurious and comfortable shave. These premium blades are used by barbers and wet shavers alike. These blades are known for their outstanding smoothness, sharpness, comfort and longevity. Many have told us these are the longest lasting double edge blades they have ever used. Manufactured in an ISO2000 facility, these blades are world renowned for their high quality. Care should be taken to not wipe this blade dry after use. Instead, simply shake the razor dry to avoid removal of the blade's coating.</p><ul><li>Super Sharp Stainless Steel blades - Retain their sharpness for many shaves</li><li>Fits all standard safty razors - GEM, PARKER, MERKUR, JAGGER and GILLETTE</li><li>Professional Quality</li></ul>",,All Products > Shaving > Blades,Blades,"All Products,Shaving,Blades,All Products,Beard Grooming",true,active,parker-blades,,Title,Default,,,,,1.99,,0.00,,0.00,true,,shopify,0,deny,1,g,true,manual,/Shared/Images/Product/Parker-Premium-Platinum-Razor-Blades/parker-blades.png,1,Parker Premium Platinum Razor Blades - 5 count,,false,Parker Premium Platinum Razor Blades - 5 count,"SHARK SUPER STAINLESS DOUBLE EDGE RAZOR BLADES deliver a smooth, luxurious and comfortable shave. These premium blades are used by barbers and wet shavers alike. These blades are known for their outstanding smoothness, sharpness, comfort and longevity. Many have told us these are the longest lasting double edge blad",,,,,,,new,,,,,,
Astra Platinum Double Edge Safety Razor Blades - 5 count,astra-platinum-double-edge-safety-razor-blades-5-count,"<h3>Description</h3><p>ASTRA stainless double edge blades fit all double edge razors. ASTRA blades are made from the highest quality steel. Each ASTRA blade provides unsurpassed quality, smoothness and durability for a long lasting, smooth shave.</p>",,All Products > Shaving > Blades,Blades,"All Products,Shaving,Blades,All Products,Beard Grooming",true,active,astra-blades,,Title,Default,,,,,1.99,,0.00,,0.00,true,,shopify,0,deny,1,g,true,manual,/Shared/Images/Product/Astra-Platinum-Double-Edge-Safety-Razor-Blades-5-count/astra-blades.png,1,Astra Platinum Double Edge Safety Razor Blades - 5 count,,false,Astra Platinum Double Edge Safety Razor Blades - 5 count,"ASTRA stainless double edge blades fit all double edge razors. ASTRA blades are made from the highest quality steel. Each ASTRA blade provides unsurpassed quality, smoothness and durability for a long lasting, smooth shave.",,,,,,,new,,,,,,
Shark Super Stainless Double Edge Safety Razor Blades - 5 count,shark-super-stainless-double-edge-safety-razor-blades-5-count,"<h3>Description</h3><p>ASTRA stainless double edge blades fit all double edge razors. ASTRA blades are made from the highest quality steel. Each ASTRA blade provides unsurpassed quality, smoothness and durability for a long lasting, smooth shave.</p>",,All Products > Shaving > Blades,Blades,"All Products,Shaving,Blades,All Products,Beard Grooming",true,active,shark-blades,,Title,Default,,,,,1.99,,0.00,,0.00,true,,shopify,0,deny,1,g,true,manual,/Shared/Images/Product/Shark-Super-Stainless-Double-Edge-Safety-Razor-Blades-5-count-clone/shark-blades.png,1,Shark Super Stainless Double Edge Safety Razor Blades - 5 count,,false,Shark Super Stainless Double Edge Safety Razor Blades - 5 count,"ASTRA stainless double edge blades fit all double edge razors. ASTRA blades are made from the highest quality steel. Each ASTRA blade provides unsurpassed quality, smoothness and durability for a long lasting, smooth shave.",,,,,,,new,,,,,,
Heavy Beard Oil - Mint Eucalyptus,heavy-beard-oil-mint-eucalyptus,"<h3>Description</h3><p data-children-count=""0"">Heavy Beard Oil is a brand new type of beard care product. This product combines properties of beard oil and balm to give you the best of both worlds.&nbsp;</p>
<p data-children-count=""0"">You get the ease of application, shine, softening of beard oil as well as the taming and control provided by a balm.</p>
<p data-children-count=""0"">It comes in a 2oz plastic squeeze tube for easy dispensing.</p><hr><h3>Ingredients</h3><ul data-children-count=""0""><li>Lanolin</li><li>Mango Butter</li><li>Coconut Oil</li><li>Beard Oil Base (Jojoba, Avocado, Sweet Almond, Grapeseed)</li><li>Vitamin E</li><li>Essential Oils<ul><li>Peppermint</li><li>Eucalyptus</li></ul></li></ul><hr><h3>Additional Information</h3><p data-children-count=""0""></p><hr><h3>More Details</h3><p data-children-count=""0""></p><hr><h3>Additional Information</h3><p data-children-count=""0""></p>",,All Products > Beard Care > Beard Oil & Balm > Beard Oils > Heavy Beard Oil,Heavy Beard Oil,"All Products,Beard Care,Beard Oil & Balm,Beard Oils,Heavy Beard Oil,Scents,Mint Eucalyptus,All Products,Beard Care,Beard Oil & Balm,Singles",true,active,heavy-mint,,Title,Default,,,,,19.99,,0.00,,0.00,true,,shopify,0,deny,5,g,true,manual,/shared/images/product/heavy-mint.jpg,1,Heavy Beard Oil - Mint Eucalyptus,,false,Heavy Beard Oil - Mint Eucalyptus,"Heavy Beard Oil is a brand new type of beard care product. This product combines properties of beard oil and balm to give you the best of both worlds.&nbsp;
You get the ease of application, shine, softening of beard oil as well as the taming and control provide",,,,,,,new,,,,,,
Heavy Beard Oil - Big Thicket,heavy-beard-oil-big-thicket,"<h3>Description</h3><p data-children-count=""0"">Heavy Beard Oil is a brand new type of beard care product. This product combines properties of beard oil and balm to give you the best of both worlds.&nbsp;</p>
<p data-children-count=""0"">You get the ease of application, shine, softening of beard oil as well as the taming and control provided by a balm.</p>
<p data-children-count=""0"">It comes in a 2oz plastic squeeze tube for easy dispensing.</p><hr><h3>Ingredients</h3><ul data-children-count=""0""><li>Lanolin</li><li>Mango Butter</li><li>Coconut Oil</li><li>Beard Oil Base (Jojoba, Avocado, Sweet Almond, Grapeseed)</li><li>Vitamin E</li><li>Essential Oils<ul><li>Cedarwood</li><li>Pine Needle</li></ul></li></ul><hr><h3>Additional Information</h3><p data-children-count=""0""></p><hr><h3>More Details</h3><p data-children-count=""0""></p><hr><h3>Additional Information</h3><p data-children-count=""0""></p>",,All Products > Beard Care > Beard Oil & Balm > Beard Oils > Heavy Beard Oil,Heavy Beard Oil,"All Products,Beard Care,Beard Oil & Balm,Beard Oils,Heavy Beard Oil,Scents,Big Thicket,All Products,Beard Care,Beard Oil & Balm,Singles",true,active,heavy-bt,,Title,Default,,,,,19.99,,0.00,,0.00,true,,shopify,0,deny,5,g,true,manual,/Shared/Images/Product/Heavy-Beard-Oil-Big-Thicket/heavy-big-thicket.jpg,1,Heavy Beard Oil - Big Thicket,,false,Heavy Beard Oil - Big Thicket,"Heavy Beard Oil is a brand new type of beard care product. This product combines properties of beard oil and balm to give you the best of both worlds.&nbsp;
You get the ease of application, shine, softening of beard oil as well as the taming and control provide",,,,,,,new,,,,,,
Heavy Beard Oil - Clove Citrus,heavy-beard-oil-clove-citrus,"<h3>Description</h3><p data-children-count=""0"">Heavy Beard Oil is a brand new type of beard care product. This product combines properties of beard oil and balm to give you the best of both worlds.&nbsp;</p>
<p data-children-count=""0"">You get the ease of application, shine, softening of beard oil as well as the taming and control provided by a balm.</p>
<p data-children-count=""0"">It comes in a 2oz plastic squeeze tube for easy dispensing.</p><hr><h3>Ingredients</h3><ul data-children-count=""0""><li>Lanolin</li><li>Mango Butter</li><li>Coconut Oil</li><li>Beard Oil Base (Jojoba, Avocado, Sweet Almond, Grapeseed)</li><li>Vitamin E</li><li>Essential Oils<ul><li>Clove Bud</li><li>Orange</li><li>Grapefruit</li><li>Tangerine</li></ul></li></ul><hr><h3>Additional Information</h3><p data-children-count=""0""></p><hr><h3>More Details</h3><p data-children-count=""0""></p><hr><h3>Additional Information</h3><p data-children-count=""0""></p>",,All Products > Beard Care > Beard Oil & Balm > Beard Oils > Heavy Beard Oil,Heavy Beard Oil,"All Products,Beard Care,Beard Oil & Balm,Beard Oils,Heavy Beard Oil,Scents,Clove Citrus,All Products,Beard Care,Beard Oil & Balm,Singles",true,active,heavy-clove,,Title,Default,,,,,19.99,,0.00,,0.00,true,,shopify,0,deny,5,g,true,manual,/Shared/Images/Product/Heavy-Beard-Oil-Clove-Citrus/heavy-clove-citrus.jpg,1,Heavy Beard Oil - Clove Citrus,,false,Heavy Beard Oil - Clove Citrus,"Heavy Beard Oil is a brand new type of beard care product. This product combines properties of beard oil and balm to give you the best of both worlds.&nbsp;
You get the ease of application, shine, softening of beard oil as well as the taming and control provide",,,,,,,new,,,,,,
Heavy Beard Oil - Night Cap,heavy-beard-oil-night-cap,"<h3>Description</h3><p data-children-count=""0"">Heavy Beard Oil is a brand new type of beard care product. This product combines properties of beard oil and balm to give you the best of both worlds.&nbsp;</p>
<p data-children-count=""0"">You get the ease of application, shine, softening of beard oil as well as the taming and control provided by a balm.</p>
<p data-children-count=""0"">It comes in a 2oz plastic squeeze tube for easy dispensing.</p><hr><h3>Ingredients</h3><ul data-children-count=""0""><li>Lanolin</li><li>Mango Butter</li><li>Coconut Oil</li><li>Beard Oil Base (Jojoba, Avocado, Sweet Almond, Grapeseed)</li><li>Vitamin E</li><li>Essential Oils<ul><li>Lavendar</li><li>Bergamot</li><li>Lime</li></ul></li></ul><hr><h3>Additional Information</h3><p data-children-count=""0""></p><hr><h3>More Details</h3><p data-children-count=""0""></p><hr><h3>Additional Information</h3><p data-children-count=""0""></p>",,All Products > Beard Care > Beard Oil & Balm > Beard Oils > Heavy Beard Oil,Heavy Beard Oil,"All Products,Beard Care,Beard Oil & Balm,Beard Oils,Heavy Beard Oil,Scents,Night Cap,All Products,Beard Care,Beard Oil & Balm,Singles",true,active,heavy-night-cap,,Title,Default,,,,,19.99,,0.00,,0.00,true,,shopify,0,deny,5,g,true,manual,/Shared/Images/Product/Heavy-Beard-Oil-Night-Cap/heavy-nightcap.jpg,1,Heavy Beard Oil - Night Cap,,false,Heavy Beard Oil - Night Cap,"Heavy Beard Oil is a brand new type of beard care product. This product combines properties of beard oil and balm to give you the best of both worlds.&nbsp;
You get the ease of application, shine, softening of beard oil as well as the taming and control provide",,,,,,,new,,,,,,
Heavy Beard Oil - Greenbelt,heavy-beard-oil-greenbelt,"<h3>Description</h3><p data-children-count=""0"">Heavy Beard Oil is a brand new type of beard care product. This product combines properties of beard oil and balm to give you the best of both worlds.&nbsp;</p>
<p data-children-count=""0"">You get the ease of application, shine, softening of beard oil as well as the taming and control provided by a balm.</p>
<p data-children-count=""0"">It comes in a 2oz plastic squeeze tube for easy dispensing.</p><hr><h3>Ingredients</h3><ul data-children-count=""0""><li>Lanolin</li><li>Mango Butter</li><li>Coconut Oil</li><li>Beard Oil Base (Jojoba, Avocado, Sweet Almond, Grapeseed)</li><li>Vitamin E</li><li>Essential Oils<ul><li>Lime</li><li>Basil</li><li>Tea-tree</li></ul></li></ul><hr><h3>Additional Information</h3><p data-children-count=""0""></p><hr><h3>More Details</h3><p data-children-count=""0""></p><hr><h3>Additional Information</h3><p data-children-count=""0""></p>",,All Products > Beard Care > Beard Oil & Balm > Beard Oils > Heavy Beard Oil,Heavy Beard Oil,"All Products,Beard Care,Beard Oil & Balm,Beard Oils,Heavy Beard Oil,Scents,Green Belt,All Products,Beard Care,Beard Oil & Balm,Singles",true,active,heavy-greenbelt,,Title,Default,,,,,19.99,,0.00,,0.00,true,,shopify,0,deny,5,g,true,manual,/Shared/Images/Product/Heavy-Beard-Oil-Greenbelt/heavy-greenbelt.jpg,1,Heavy Beard Oil - Greenbelt,,false,Heavy Beard Oil - Greenbelt,"Heavy Beard Oil is a brand new type of beard care product. This product combines properties of beard oil and balm to give you the best of both worlds.&nbsp;
You get the ease of application, shine, softening of beard oil as well as the taming and control provide",,,,,,,new,,,,,,
Heavy Beard Oil - Cherry Bomb,heavy-beard-oil-cherry-bomb,"<h3>Description</h3><p data-children-count=""0"">Heavy Beard Oil is a brand new type of beard care product. This product combines properties of beard oil and balm to give you the best of both worlds.&nbsp;</p>
<p data-children-count=""0"">You get the ease of application, shine, softening of beard oil as well as the taming and control provided by a balm.</p>
<p data-children-count=""0"">It comes in a 2oz plastic squeeze tube for easy dispensing.</p><hr><h3>Ingredients</h3><ul data-children-count=""0""><li>Lanolin</li><li>Mango Butter</li><li>Coconut Oil</li><li>Beard Oil Base (Jojoba, Avocado, Sweet Almond, Grapeseed)</li><li>Vitamin E</li><li>Essential Oils<ul><li>Cherry</li><li>Vanilla</li><li>Sandalwood</li></ul></li></ul><hr><h3>Additional Information</h3><p data-children-count=""0""></p><hr><h3>More Details</h3><p data-children-count=""0""></p><hr><h3>Additional Information</h3><p data-children-count=""0""></p>",,All Products > Beard Care > Beard Oil & Balm > Beard Oils > Heavy Beard Oil,Heavy Beard Oil,"All Products,Beard Care,Beard Oil & Balm,Beard Oils,Heavy Beard Oil,Scents,Scents,Cherry Bomb,All Products,Beard Care,Beard Oil & Balm,Singles",true,active,heavy-cherry,,Title,Default,,,,,19.99,,0.00,,0.00,true,,shopify,0,deny,5,g,true,manual,/Shared/Images/Product/Heavy-Beard-Oil-Cherry-Bomb/heavy-cherrybomb.jpg,1,Heavy Beard Oil - Cherry Bomb,,false,Heavy Beard Oil - Cherry Bomb,"Heavy Beard Oil is a brand new type of beard care product. This product combines properties of beard oil and balm to give you the best of both worlds.&nbsp;
You get the ease of application, shine, softening of beard oil as well as the taming and control provide",,,,,,,new,,,,,,
Heavy Beard Oil - Tumbleweed (Unscented),heavy-beard-oil-tumbleweed-unscented,"<h3>Description</h3><p data-children-count=""0"">Heavy Beard Oil is a brand new type of beard care product. This product combines properties of beard oil and balm to give you the best of both worlds.&nbsp;</p><p data-children-count=""0"">You get the ease of application, shine, softening of beard oil as well as the taming and control provided by a balm.</p><p data-children-count=""0"">It comes in a 2oz plastic squeeze tube for easy dispensing.</p><hr><h3>Ingredients</h3><ul data-children-count=""0""><li>Lanolin</li><li>Mango Butter</li><li>Coconut Oil</li><li>Beard Oil Base (Jojoba, Avocado, Sweet Almond, Grapeseed)</li><li>Vitamin E</li></ul><hr><h3>Additional Information</h3><p data-children-count=""0""></p><hr><h3>More Details</h3><p data-children-count=""0""></p><hr><h3>Additional Information</h3><p data-children-count=""0""></p>",,All Products > Beard Care > Beard Oil & Balm > Beard Oils > Heavy Beard Oil,Heavy Beard Oil,"All Products,Beard Care,Beard Oil & Balm,Beard Oils,Heavy Beard Oil,Scents,Tumbleweed,All Products,Beard Care,Beard Oil & Balm,Singles",true,active,heavy-tw,,Title,Default,,,,,19.99,,0.00,,0.00,true,,shopify,0,deny,5,g,true,manual,/Shared/Images/Product/Heavy-Beard-Oil-Tumbleweed-Unscented/heavy-tumbleweed.jpg,1,Heavy Beard Oil - Tumbleweed (Unscented),,false,Heavy Beard Oil - Tumbleweed (Unscented),"Heavy Beard Oil is a brand new type of beard care product. This product combines properties of beard oil and balm to give you the best of both worlds.&nbsp;You get the ease of application, shine, softening of beard oil as well as the taming and control provided ",,,,,,,new,,,,,,
